6/16/2011,2:38:18 PM
Timestep(s)=0.020000
PM31,PM162,Ch 3,Ch 3,CA_Pulse
0.5933,0.2554,0.0003,0.0006,-8.6795
0.5872,0.2563,0.0003,0.0006,-8.6795
0.5920,0.2560,0.0000,0.0006,-8.6798
0.5951,0.2548,0.0003,0.0000,-8.6795
0.5994,0.2545,0.0003,0.0000,-8.6792
0.5966,0.2548,0.0003,0.0006,-8.6792
0.5978,0.2545,0.0003,0.0000,-8.6795
0.6015,0.2554,0.0003,0.0006,-8.6792
0.5966,0.2545,0.0003,0.0000,-8.6795
0.6006,0.2542,0.0003,0.0006,-8.6792
0.6052,0.2545,0.0003,0.0000,-8.6792
0.6015,0.2545,0.0003,0.0000,-8.6789
0.6039,0.2545,0.0003,0.0000,-8.6792
0.6067,0.2536,0.0003,0.0006,-8.6792
0.5994,0.2533,0.0003,0.0006,-8.6792
0.5997,0.2518,0.0003,0.0000,-8.6792
0.6058,0.2518,0.0003,0.0006,-8.6792
0.6094,0.2518,0.0003,0.0000,-8.6792
0.6030,0.2533,0.0003,0.0000,-8.6792
0.6073,0.2515,0.0000,0.0000,-8.6789
0.6131,0.2524,0.0000,0.0006,-8.6792
0.6076,0.2518,0.0003,0.0000,-8.6789
0.6097,0.2518,0.0003,0.0006,-8.6789
0.6055,0.2505,0.0003,0.0006,-8.6789
0.6073,0.2505,0.0003,0.0000,-8.6789
0.6110,0.2496,0.0000,0.0000,-8.6789
0.6036,0.2493,0.0003,0.0000,-8.6789
0.6052,0.2493,0.0003,0.0000,-8.6792
0.6070,0.2505,0.0003,0.0000,-8.6789
0.6012,0.2533,0.0003,0.0006,-8.6789
0.6046,0.2554,0.0000,0.0006,-8.6786
0.6012,0.2567,0.0003,0.0006,-8.6789
0.6027,0.2576,0.0003,0.0000,-8.6786
0.6052,0.2579,0.0003,0.0000,-8.6789
0.6018,0.2576,0.0003,0.0000,-8.6789
0.6039,0.2567,0.0003,0.0006,-8.6789
0.6094,0.2567,0.0000,0.0006,-8.6786
0.6046,0.2563,0.0003,0.0000,-8.6786
0.6070,0.2557,0.0003,0.0000,-8.6786
0.6009,0.2567,0.0000,0.0000,-8.6786
0.6021,0.2563,0.0003,0.0000,-8.6786
0.6058,0.2573,0.0000,0.0000,-8.6786
0.5997,0.2567,0.0003,0.0006,-8.6786
0.6030,0.2560,0.0003,0.0006,-8.6786
0.5957,0.2560,0.0003,0.0000,-8.6786
0.5975,0.2560,0.0003,0.0000,-8.6786
0.6000,0.2557,0.0003,0.0000,-8.6786
0.6000,0.2560,0.0003,0.0006,-8.6786
0.5927,0.2554,0.0000,0.0006,-8.6780
0.5936,0.2542,0.0003,0.0006,-8.6786
0.5972,0.2539,0.0003,0.0000,-8.6780
0.5899,0.2545,0.0003,0.0000,-8.6780
0.5905,0.2542,0.0000,0.0006,-8.6780
0.5930,0.2557,0.0003,0.0000,-8.6780
0.5945,0.2567,0.0003,0.0006,-8.6786
0.5875,0.2594,0.0003,0.0006,-8.6780
0.5914,0.2637,0.0003,0.0000,-8.6780
0.5933,0.2655,0.0003,0.0000,-8.6780
0.5872,0.2649,0.0003,0.0000,-8.6777
0.5893,0.2640,0.0000,0.0000,-8.6777
0.5914,0.2643,0.0003,0.0000,-8.6777
0.5869,0.2649,0.0003,0.0000,-8.6780
0.5933,0.2637,0.0003,0.0006,-8.6780
0.5945,0.2646,0.0003,0.0000,-8.6777
0.5881,0.2640,0.0003,0.0000,-8.6777
0.5896,0.2637,0.0003,0.0000,-8.6777
0.6094,0.2628,0.0003,0.0006,-8.6777
0.5951,0.2628,0.0003,0.0006,-8.6777
0.5920,0.2628,0.0000,0.0000,-8.6777
0.5881,0.2640,0.0003,0.0000,-8.6777
0.5920,0.2621,0.0006,0.0000,-8.6774
0.5933,0.2618,0.0003,0.0000,-8.6777
0.5927,0.2618,0.0003,0.0006,-8.6777
0.5948,0.2615,0.0003,0.0000,-8.6777
0.5890,0.2603,0.0003,0.0006,-8.6774
0.5927,0.2603,0.0003,0.0000,-8.6777
0.5969,0.2606,0.0003,0.0006,-8.6774
0.5930,0.2606,0.0000,0.0000,-8.6774
0.5948,0.2600,0.0003,0.0000,-8.6777
0.5988,0.2597,0.0003,0.0000,-8.6774
0.5978,0.2600,0.0003,0.0000,-8.6777
0.5972,0.2600,0.0003,0.0006,-8.6774
0.6009,0.2603,0.0003,0.0006,-8.6774
0.5927,0.2594,0.0000,0.0006,-8.6774
0.5954,0.2582,0.0003,0.0000,-8.6774
0.5966,0.2579,0.0003,0.0000,-8.6774
0.5908,0.2576,0.0003,0.0000,-8.6774
0.5951,0.2576,0.0003,0.0006,-8.6774
0.5966,0.2576,0.0003,0.0000,-8.6774
0.5914,0.2567,0.0003,0.0000,-8.6774
0.5930,0.2563,0.0003,0.0000,-8.6771
0.5960,0.2567,0.0003,0.0006,-8.6774
0.5920,0.2560,0.0003,0.0000,-8.6774
0.5945,0.2545,0.0003,0.0006,-8.6771
0.5997,0.2533,0.0003,0.0006,-8.6771
0.5890,0.2533,0.0000,0.0006,-8.6771
0.5991,0.2524,0.0003,0.0000,-8.6771
0.6052,0.2527,0.0000,0.0000,-8.6771
0.5972,0.2527,0.0003,0.0000,-8.6774
0.5978,0.2521,0.0003,0.0006,-8.6771
0.6012,0.2527,0.0003,0.0006,-8.6771
0.6027,0.2527,0.0003,0.0006,-8.6768
0.5969,0.2524,0.0000,0.0006,-8.6768
0.5991,0.2502,0.0003,0.0000,-8.6771
0.5966,0.2509,0.0003,0.0006,-8.6768
0.5997,0.2509,0.0003,0.0006,-8.6768
0.5930,0.2509,0.0003,0.0000,-8.6771
0.5966,0.2515,0.0003,0.0000,-8.6771
0.5905,0.2509,0.0003,0.0000,-8.6771
0.5920,0.2515,0.0000,0.0000,-8.6768
0.5972,0.2521,0.0003,0.0000,-8.6768
0.5899,0.2527,0.0003,0.0006,-8.6771
0.5948,0.2533,0.0003,0.0000,-8.6765
0.5960,0.2527,0.0003,0.0006,-8.6768
0.5927,0.2560,0.0003,0.0006,-8.6768
0.5966,0.2594,0.0000,0.0000,-8.6768
0.5945,0.2615,0.0003,0.0000,-8.6768
0.5936,0.2609,0.0000,0.0006,-8.6765
0.5972,0.2606,0.0003,0.0000,-8.6768
0.5933,0.2603,0.0003,0.0000,-8.6768
0.5939,0.2597,0.0000,0.0006,-8.6768
0.5966,0.2597,0.0000,0.0000,-8.6765
0.5997,0.2582,0.0003,0.0006,-8.6765
0.5899,0.2579,0.0003,0.0000,-8.6765
0.5927,0.2573,0.0003,0.0000,-8.6768
0.5978,0.2563,0.0003,0.0006,-8.6765
0.5914,0.2560,0.0000,0.0006,-8.6765
0.5972,0.2567,0.0003,0.0000,-8.6758
0.5911,0.2567,0.0003,0.0000,-8.6765
0.5945,0.2576,0.0000,0.0000,-8.6765
0.5978,0.2576,0.0003,0.0006,-8.6758
0.5905,0.2573,0.0003,0.0000,-8.6765
0.5966,0.2579,0.0003,0.0000,-8.6758
0.5978,0.2579,0.0000,0.0000,-8.6758
0.5914,0.2576,0.0000,0.0006,-8.6765
0.5936,0.2573,0.0003,0.0006,-8.6765
0.5936,0.2567,0.0003,0.0006,-8.6758
0.5969,0.2567,0.0003,0.0000,-8.6758
0.5887,0.2548,0.0003,0.0000,-8.6758
0.5893,0.2545,0.0000,0.0006,-8.6758
0.5905,0.2554,0.0003,0.0006,-8.6758
0.5893,0.2548,0.0003,0.0006,-8.6758
0.5847,0.2567,0.0003,0.0000,-8.6758
0.5853,0.2563,0.0003,0.0006,-8.6758
0.5878,0.2579,0.0003,0.0000,-8.6758
0.5835,0.2585,0.0003,0.0000,-8.6758
0.5826,0.2597,0.0003,0.0000,-8.6755
0.5853,0.2603,0.0003,0.0000,-8.6755
0.5893,0.2600,0.0003,0.0000,-8.6755
0.5911,0.2603,0.0003,0.0000,-8.6758
0.5844,0.2609,0.0003,0.0000,-8.6755
0.5865,0.2615,0.0003,0.0006,-8.6755
0.5899,0.2621,0.0003,0.0000,-8.6755
0.5835,0.2634,0.0000,0.0006,-8.6758
0.5792,0.2634,0.0003,0.0006,-8.6758
0.5881,0.2634,0.0000,0.0000,-8.6755
0.5914,0.2637,0.0003,0.0006,-8.6755
0.5865,0.2621,0.0000,0.0000,-8.6755
0.5881,0.2618,0.0003,0.0006,-8.6752
0.5908,0.2615,0.0003,0.0006,-8.6755
0.5832,0.2625,0.0003,0.0000,-8.6755
0.5896,0.2615,0.0003,0.0006,-8.6755
0.5927,0.2625,0.0003,0.0000,-8.6752
0.5951,0.2618,0.0003,0.0000,-8.6752
0.5859,0.2615,0.0000,0.0000,-8.6755
0.5859,0.2609,0.0000,0.0000,-8.6752
0.5887,0.2609,0.0003,0.0006,-8.6752
0.5783,0.2606,0.0003,0.0006,-8.6752
0.5820,0.2594,0.0003,0.0006,-8.6749
0.5872,0.2588,0.0003,0.0006,-8.6752
0.5829,0.2579,0.0003,0.0000,-8.6752
0.5829,0.2573,0.0003,0.0006,-8.6752
0.5859,0.2573,0.0000,0.0006,-8.6752
0.5850,0.2567,0.0003,0.0000,-8.6752
0.5869,0.2567,0.0003,0.0000,-8.6749
0.5777,0.2557,0.0003,0.0006,-8.6752
0.5832,0.2557,0.0000,0.0006,-8.6749
0.5820,0.2548,0.0003,0.0000,-8.6749
0.5820,0.2554,0.0003,0.0000,-8.6752
0.5737,0.2548,0.0000,0.0006,-8.6749
0.5753,0.2545,0.0003,0.0006,-8.6749
0.5807,0.2557,0.0000,0.0006,-8.6749
0.5759,0.2576,0.0003,0.0006,-8.6746
0.5798,0.2560,0.0003,0.0006,-8.6749
0.5832,0.2563,0.0003,0.0000,-8.6746
0.5847,0.2560,0.0003,0.0006,-8.6749
0.5850,0.2560,0.0003,0.0000,-8.6749
0.5768,0.2545,0.0000,0.0000,-8.6749
0.5786,0.2533,0.0003,0.0006,-8.6746
0.5750,0.2554,0.0003,0.0006,-8.6749
0.5719,0.2545,0.0003,0.0000,-8.6749
0.5734,0.2548,0.0003,0.0000,-8.6746
0.5777,0.2545,0.0000,0.0000,-8.6746
0.5820,0.2542,0.0003,0.0000,-8.6746
0.5768,0.2539,0.0003,0.0006,-8.6746
0.5814,0.2536,0.0003,0.0006,-8.6749
0.5792,0.2545,0.0000,0.0006,-8.6743
0.5798,0.2542,0.0000,0.0006,-8.6746
0.5820,0.2542,0.0003,0.0006,-8.6746
0.5820,0.2533,0.0003,0.0000,-8.6746
0.5835,0.2536,0.0003,0.0006,-8.6746
0.5798,0.2524,0.0003,0.0000,-8.6746
0.5777,0.2524,0.0003,0.0006,-8.6746
0.5798,0.2524,0.0003,0.0000,-8.6746
0.5817,0.2518,0.0003,0.0000,-8.6743
0.5795,0.2533,0.0000,0.0006,-8.6746
0.5728,0.2539,0.0003,0.0000,-8.6743
0.5750,0.2542,0.0006,0.0006,-8.6743
0.5783,0.2557,0.0000,0.0006,-8.6737
0.5817,0.2557,0.0003,0.0006,-8.6743
0.5844,0.2560,0.0000,0.0000,-8.6743
0.5872,0.2560,0.0003,0.0000,-8.6743
0.5820,0.2557,0.0003,0.0006,-8.6737
0.5835,0.2548,0.0003,0.0000,-8.6737
0.5859,0.2542,0.0003,0.0000,-8.6743
0.5844,0.2539,0.0003,0.0000,-8.6737
0.5859,0.2545,0.0000,0.0006,-8.6737
0.5869,0.2545,0.0003,0.0000,-8.6743
0.5890,0.2536,0.0003,0.0000,-8.6743
0.5905,0.2536,0.0003,0.0006,-8.6737
0.5829,0.2539,0.0003,0.0000,-8.6737
0.5832,0.2548,0.0003,0.0000,-8.6737
0.5817,0.2560,0.0000,0.0000,-8.6737
0.5792,0.2573,0.0003,0.0006,-8.6734
0.5807,0.2563,0.0003,0.0000,-8.6734
0.5798,0.2560,0.0003,0.0000,-8.6737
0.5838,0.2567,0.0003,0.0000,-8.6737
0.5765,0.2579,0.0006,0.0006,-8.6737
0.5771,0.2579,0.0003,0.0000,-8.6737
0.5743,0.2588,0.0003,0.0000,-8.6737
0.5817,0.2576,0.0003,0.0006,-8.6737
0.5835,0.2582,0.0003,0.0000,-8.6737
0.5856,0.2582,0.0003,0.0000,-8.6734
0.5759,0.2594,0.0003,0.0000,-8.6734
0.5792,0.2625,0.0003,0.0000,-8.6734
0.5811,0.2658,0.0003,0.0006,-8.6734
0.5826,0.2686,0.0003,0.0006,-8.6734
0.5872,0.2701,0.0003,0.0000,-8.6734
0.5817,0.2704,0.0003,0.0000,-8.6734
0.5844,0.2704,0.0003,0.0006,-8.6731
0.5856,0.2750,0.0003,0.0006,-8.6731
0.5890,0.2777,0.0003,0.0000,-8.6734
0.5875,0.2795,0.0000,0.0006,-8.6731
0.5847,0.2786,0.0003,0.0006,-8.6731
0.5865,0.2783,0.0003,0.0000,-8.6734
0.5908,0.2783,0.0003,0.0006,-8.6731
0.5826,0.2780,0.0000,0.0000,-8.6731
0.5789,0.2777,0.0003,0.0006,-8.6731
0.5908,0.2768,0.0000,0.0006,-8.6731
0.5853,0.2780,0.0003,0.0006,-8.6731
0.5820,0.2780,0.0003,0.0000,-8.6731
0.5835,0.2777,0.0003,0.0000,-8.6731
0.5865,0.2780,0.0003,0.0006,-8.6728
0.5789,0.2777,0.0003,0.0000,-8.6731
0.5817,0.2768,0.0003,0.0006,-8.6731
0.5844,0.2786,0.0003,0.0000,-8.6731
0.5786,0.2789,0.0003,0.0000,-8.6728
0.5820,0.2786,0.0003,0.0006,-8.6731
0.5856,0.2786,0.0000,0.0000,-8.6731
0.5887,0.2777,0.0003,0.0000,-8.6731
0.5811,0.2777,0.0000,0.0006,-8.6728
0.5835,0.2765,0.0003,0.0000,-8.6725
0.5853,0.2765,0.0003,0.0000,-8.6728
0.5795,0.2759,0.0003,0.0000,-8.6728
0.5807,0.2740,0.0003,0.0006,-8.6728
0.5820,0.2737,0.0000,0.0006,-8.6728
0.5777,0.2737,0.0003,0.0000,-8.6728
0.5804,0.2737,0.0000,0.0000,-8.6728
0.5850,0.2728,0.0003,0.0000,-8.6725
0.5820,0.2725,0.0003,0.0000,-8.6728
0.5872,0.2728,0.0003,0.0000,-8.6728
0.5829,0.2722,0.0003,0.0006,-8.6728
0.5872,0.2722,0.0003,0.0006,-8.6728
0.5920,0.2707,0.0000,0.0006,-8.6725
0.5865,0.2698,0.0000,0.0000,-8.6725
0.5905,0.2689,0.0003,0.0000,-8.6725
0.5878,0.2689,0.0000,0.0006,-8.6725
0.5887,0.2695,0.0006,0.0006,-8.6725
0.5972,0.2667,0.0003,0.0000,-8.6725
0.5887,0.2661,0.0003,0.0000,-8.6725
0.5887,0.2649,0.0003,0.0000,-8.6725
0.5911,0.2646,0.0003,0.0000,-8.6725
0.5878,0.2640,0.0003,0.0000,-8.6719
0.5853,0.2618,0.0000,0.0000,-8.6725
0.5872,0.2618,0.0003,0.0000,-8.6725
0.5856,0.2609,0.0003,0.0000,-8.6725
0.5792,0.2594,0.0003,0.0000,-8.6725
0.5795,0.2600,0.0003,0.0006,-8.6725
0.5807,0.2597,0.0003,0.0006,-8.6719
0.5725,0.2603,0.0003,0.0006,-8.6719
0.5798,0.2597,0.0000,0.0006,-8.6719
0.5829,0.2597,0.0003,0.0006,-8.6719
0.5792,0.2594,0.0003,0.0000,-8.6719
0.5817,0.2597,0.0003,0.0000,-8.6719
0.5859,0.2597,0.0003,0.0000,-8.6719
0.5798,0.2597,0.0003,0.0000,-8.6725
0.5804,0.2606,0.0000,0.0000,-8.6719
0.5771,0.2585,0.0003,0.0000,-8.6719
0.5820,0.2582,0.0003,0.0000,-8.6716
0.5789,0.2585,0.0003,0.0000,-8.6716
0.5826,0.2585,0.0003,0.0000,-8.6719
0.5905,0.2597,0.0003,0.0006,-8.6716
0.5835,0.2609,0.0003,0.0006,-8.6716
0.5899,0.2585,0.0003,0.0006,-8.6716
0.5853,0.2585,0.0003,0.0000,-8.6716
0.5869,0.2579,0.0003,0.0000,-8.6719
0.5896,0.2579,0.0003,0.0000,-8.6716
0.5914,0.2582,0.0000,0.0006,-8.6716
0.5878,0.2560,0.0003,0.0000,-8.6713
0.5896,0.2576,0.0003,0.0000,-8.6716
0.5838,0.2579,0.0003,0.0000,-8.6716
0.5872,0.2579,0.0000,0.0000,-8.6716
0.5908,0.2588,0.0003,0.0006,-8.6716
0.5850,0.2582,0.0000,0.0000,-8.6713
0.5905,0.2588,0.0000,0.0006,-8.6713
0.5865,0.2579,0.0003,0.0000,-8.6713
0.5927,0.2585,0.0003,0.0000,-8.6713
0.5865,0.2588,0.0003,-0.0003,-8.6713
0.5887,0.2588,0.0003,0.0006,-8.6713
0.5896,0.2597,0.0003,0.0006,-8.6713
0.5847,0.2603,0.0000,0.0000,-8.6713
0.5893,0.2615,0.0003,0.0006,-8.6713
0.5890,0.2625,0.0003,0.0006,-8.6713
0.5838,0.2637,0.0003,0.0006,-8.6713
0.5829,0.2643,0.0003,0.0006,-8.6713
0.5850,0.2646,0.0000,0.0000,-8.6710
0.5899,0.2646,0.0003,0.0000,-8.6713
0.5875,0.2628,0.0003,0.0000,-8.6710
0.5881,0.2628,0.0003,0.0006,-8.6713
0.5930,0.2625,0.0003,0.0006,-8.6710
0.5911,0.2618,0.0003,0.0006,-8.6713
0.5887,0.2609,0.0000,0.0000,-8.6710
0.5905,0.2609,0.0000,0.0000,-8.6710
0.5933,0.2621,0.0003,0.0006,-8.6710
0.5878,0.2625,0.0003,0.0000,-8.6710
0.5890,0.2634,0.0003,0.0000,-8.6710
0.5930,0.2676,0.0000,0.0006,-8.6710
0.5939,0.2823,0.0003,0.0006,-8.6710
0.5872,0.2905,0.0003,0.0000,-8.6707
0.5887,0.2960,0.0003,0.0006,-8.6707
0.5908,0.3015,0.0003,0.0006,-8.6710
0.5890,0.3009,0.0003,0.0000,-8.6710
0.5899,0.3018,0.0003,0.0000,-8.6710
0.5939,0.3021,0.0003,0.0006,-8.6710
0.6000,0.3018,0.0003,0.0000,-8.6703
0.5960,0.3015,0.0000,0.0000,-8.6707
0.6049,0.3006,0.0003,0.0006,-8.6710
0.5994,0.3003,0.0003,0.0006,-8.6707
0.6046,0.2988,0.0003,0.0000,-8.6707
0.5994,0.2985,0.0003,0.0000,-8.6703
0.6027,0.2969,0.0003,0.0006,-8.6703
0.6067,0.2966,0.0003,0.0000,-8.6707
0.6021,0.2975,0.0003,0.0000,-8.6707
0.6067,0.2979,0.0003,0.0000,-8.6707
0.6058,0.3015,0.0003,0.0000,-8.6703
0.6070,0.3040,0.0003,0.0000,-8.6707
0.6006,0.3040,0.0003,0.0000,-8.6707
0.6012,0.3049,0.0000,0.0006,-8.6703
0.6052,0.3043,0.0003,0.0006,-8.6703
0.5972,0.3049,0.0003,0.0006,-8.6703
0.6171,0.3024,0.0003,0.0006,-8.6703
0.6049,0.3018,0.0003,0.0000,-8.6703
0.6027,0.2997,0.0003,0.0000,-8.6703
0.6073,0.2985,0.0003,0.0006,-8.6703
0.6061,0.2988,0.0003,0.0006,-8.6703
0.6137,0.2960,0.0000,0.0006,-8.6703
0.6158,0.2957,0.0003,0.0006,-8.6703
0.6183,0.2963,0.0000,0.0006,-8.6703
0.6100,0.2939,0.0003,0.0006,-8.6697
0.6097,0.2927,0.0000,0.0006,-8.6697
0.6107,0.2908,0.0000,0.0006,-8.6697
0.6113,0.2921,0.0000,0.0006,-8.6703
0.6006,0.2939,0.0003,0.0000,-8.6697
0.6036,0.2930,0.0003,0.0006,-8.6697
0.6076,0.2927,0.0003,0.0006,-8.6697
0.5997,0.2936,0.0000,0.0006,-8.6697
0.6027,0.2908,0.0003,0.0006,-8.6697
0.6088,0.2908,0.0003,0.0006,-8.6694
0.6009,0.2917,0.0003,0.0000,-8.6694
0.6058,0.2905,0.0003,0.0000,-8.6697
0.6088,0.2908,0.0003,0.0000,-8.6697
0.6113,0.2908,0.0003,0.0000,-8.6697
0.6018,0.2921,0.0003,0.0000,-8.6697
0.6027,0.2908,0.0003,0.0000,-8.6697
0.6030,0.2921,0.0003,0.0000,-8.6694
0.5997,0.2902,0.0003,0.0000,-8.6694
0.6049,0.2899,0.0003,0.0000,-8.6694
0.6110,0.2902,0.0003,0.0000,-8.6694
0.6052,0.2899,0.0003,0.0006,-8.6694
0.6097,0.2908,0.0003,0.0006,-8.6694
0.6140,0.2908,0.0003,0.0006,-8.6694
0.6058,0.2921,0.0003,0.0006,-8.6694
0.6137,0.2902,0.0000,0.0006,-8.6694
0.6174,0.2887,0.0003,0.0006,-8.6694
0.6128,0.2890,0.0003,0.0006,-8.6694
0.6158,0.2896,0.0003,0.0006,-8.6694
0.6192,0.2896,0.0003,0.0006,-8.6694
0.6152,0.2899,0.0000,0.0006,-8.6694
0.6146,0.2890,0.0003,0.0000,-8.6691
0.6161,0.2878,0.0003,0.0000,-8.6691
0.6174,0.2859,0.0003,0.0006,-8.6694
0.6094,0.2850,0.0003,0.0006,-8.6694
0.6107,0.2844,0.0003,0.0000,-8.6691
0.6146,0.2829,0.0000,0.0006,-8.6691
0.6094,0.2826,0.0000,0.0000,-8.6694
0.6091,0.2817,0.0003,0.0000,-8.6691
0.6158,0.2814,0.0003,0.0000,-8.6691
0.6171,0.2823,0.0003,0.0000,-8.6688
0.6122,0.2820,0.0003,0.0006,-8.6688
0.6094,0.2820,0.0003,0.0006,-8.6691
0.6223,0.2820,0.0003,0.0000,-8.6691
0.6174,0.2820,0.0003,0.0000,-8.6688
0.6232,0.2826,0.0000,0.0000,-8.6688
0.6271,0.2829,0.0003,0.0000,-8.6688
0.6311,0.2838,0.0003,0.0006,-8.6688
0.6259,0.2835,0.0003,0.0006,-8.6688
0.6320,0.2835,0.0003,0.0006,-8.6685
0.6293,0.2838,0.0003,0.0000,-8.6688
0.6259,0.2829,0.0003,0.0006,-8.6685
0.6299,0.2838,0.0000,0.0006,-8.6688
0.6302,0.2829,0.0003,0.0000,-8.6685
0.6329,0.2835,0.0003,0.0006,-8.6688
0.6271,0.2820,0.0000,0.0006,-8.6685
0.6299,0.2820,0.0003,0.0006,-8.6685
0.6302,0.2823,0.0003,0.0006,-8.6688
0.6293,0.2823,0.0003,0.0006,-8.6685
0.6311,0.2829,0.0003,0.0000,-8.6685
0.6354,0.2847,0.0000,0.0006,-8.6685
0.6290,0.2841,0.0006,0.0000,-8.6685
0.6339,0.2850,0.0006,0.0000,-8.6685
0.6378,0.2856,0.0003,0.0006,-8.6685
0.6314,0.2844,0.0000,0.0000,-8.6685
0.6345,0.2826,0.0003,0.0006,-8.6685
0.6384,0.2835,0.0003,0.0000,-8.6685
0.6345,0.2826,0.0003,0.0006,-8.6679
0.6403,0.2814,0.0003,0.0006,-8.6679
0.6342,0.2802,0.0003,0.0000,-8.6685
0.6454,0.2789,0.0003,0.0006,-8.6685
0.6384,0.2783,0.0000,0.0006,-8.6679
0.6384,0.2768,0.0003,0.0006,-8.6679
0.6430,0.2765,0.0003,0.0000,-8.6679
0.6393,0.2765,0.0003,0.0006,-8.6679
0.6421,0.2762,0.0003,0.0000,-8.6679
0.6458,0.2756,0.0003,0.0000,-8.6679
0.6418,0.2734,0.0003,0.0006,-8.6679
0.6433,0.2734,0.0003,0.0000,-8.6679
0.6470,0.2734,0.0003,0.0006,-8.6679
0.6415,0.2725,0.0003,0.0006,-8.6679
0.6433,0.2734,0.0003,0.0000,-8.6679
0.6454,0.2737,0.0000,0.0000,-8.6679
0.6375,0.2734,0.0003,0.0006,-8.6679
0.6415,0.2734,0.0000,0.0006,-8.6679
0.6436,0.2725,0.0003,0.0000,-8.6679
0.6464,0.2725,0.0003,0.0000,-8.6676
0.6433,0.2707,0.0003,0.0006,-8.6676
0.6451,0.2725,0.0003,0.0000,-8.6676
0.6473,0.2734,0.0003,0.0006,-8.6676
0.6476,0.2744,0.0003,0.0006,-8.6679
0.6476,0.2725,0.0003,0.0000,-8.6676
0.6537,0.2713,0.0003,0.0006,-8.6676
0.6580,0.2719,0.0003,0.0000,-8.6673
0.6531,0.2716,0.0003,0.0006,-8.6676
0.6570,0.2701,0.0003,0.0006,-8.6676
0.6604,0.2704,0.0003,0.0000,-8.6676
0.6635,0.2716,0.0003,0.0000,-8.6676
0.6583,0.2707,0.0003,0.0006,-8.6676
0.6631,0.2707,0.0000,0.0006,-8.6676
0.6601,0.2701,0.0003,0.0000,-8.6673
0.6635,0.2689,0.0003,0.0000,-8.6676
0.6683,0.2701,0.0003,0.0000,-8.6673
0.6647,0.2704,0.0000,0.0000,-8.6673
0.6638,0.2713,0.0003,0.0000,-8.6673
0.6665,0.2713,0.0003,0.0000,-8.6673
0.6671,0.2719,0.0003,0.0006,-8.6673
0.6573,0.2725,0.0003,0.0006,-8.6673
0.6561,0.2719,0.0003,0.0006,-8.6673
0.6564,0.2713,0.0003,0.0000,-8.6673
0.6577,0.2707,0.0003,0.0000,-8.6670
0.6564,0.2768,0.0003,0.0006,-8.6670
0.6534,0.2795,0.0003,0.0006,-8.6673
0.6500,0.2814,0.0003,0.0000,-8.6670
0.6534,0.2817,0.0003,0.0000,-8.6670
0.6534,0.2826,0.0000,0.0000,-8.6670
0.6497,0.2820,0.0003,0.0000,-8.6670
0.6516,0.2814,0.0003,0.0000,-8.6670
0.6516,0.2805,0.0003,0.0006,-8.6670
0.6491,0.2798,0.0003,0.0000,-8.6670
0.6525,0.2783,0.0003,0.0006,-8.6670
0.6573,0.2774,0.0003,0.0006,-8.6670
0.6519,0.2762,0.0003,0.0006,-8.6670
0.6558,0.2756,0.0003,0.0006,-8.6670
0.6592,0.2762,0.0003,0.0000,-8.6667
0.6616,0.2765,0.0003,0.0000,-8.6667
0.6537,0.2768,0.0000,0.0006,-8.6667
0.6531,0.2765,0.0003,0.0000,-8.6667
0.6540,0.2759,0.0000,0.0000,-8.6667
0.6564,0.2756,0.0003,0.0000,-8.6667
0.6522,0.2740,0.0003,0.0000,-8.6667
0.6522,0.2744,0.0003,0.0000,-8.6667
0.6573,0.2728,0.0003,0.0000,-8.6664
0.6509,0.2719,0.0003,0.0006,-8.6670
0.6558,0.2704,0.0003,0.0000,-8.6667
0.6573,0.2704,0.0003,0.0006,-8.6667
0.6601,0.2707,0.0003,0.0000,-8.6667
0.6525,0.2713,0.0003,0.0000,-8.6667
0.6570,0.2713,0.0000,0.0000,-8.6667
0.6580,0.2713,0.0003,0.0000,-8.6667
0.6519,0.2704,0.0003,0.0000,-8.6667
0.6552,0.2713,0.0000,0.0006,-8.6664
0.6595,0.2734,0.0003,0.0000,-8.6664
0.6647,0.2740,0.0003,0.0006,-8.6664
0.6577,0.2750,0.0003,0.0000,-8.6664
0.6653,0.2734,0.0000,0.0006,-8.6664
0.6665,0.2728,0.0003,0.0000,-8.6664
0.6635,0.2716,0.0000,0.0000,-8.6664
0.6635,0.2704,0.0003,0.0000,-8.6664
0.6647,0.2695,0.0003,0.0006,-8.6664
0.6580,0.2698,0.0003,0.0000,-8.6664
0.6604,0.2676,0.0003,0.0006,-8.6664
0.6546,0.2682,0.0000,0.0006,-8.6664
0.6561,0.2673,0.0003,0.0006,-8.6664
0.6577,0.2679,0.0000,0.0006,-8.6658
0.6540,0.2676,0.0000,0.0000,-8.6658
0.6534,0.2682,0.0003,0.0006,-8.6664
0.6622,0.2679,0.0003,0.0000,-8.6664
0.6561,0.2676,0.0003,0.0000,-8.6664
0.6580,0.2667,0.0003,0.0006,-8.6658
0.6619,0.2667,0.0003,0.0006,-8.6664
0.6662,0.2664,0.0003,0.0006,-8.6658
0.6622,0.2658,0.0000,0.0006,-8.6664
0.6671,0.2661,0.0003,0.0000,-8.6658
0.6598,0.2649,0.0003,0.0000,-8.6658
0.6635,0.2655,0.0003,0.0006,-8.6655
0.6671,0.2655,0.0003,0.0000,-8.6655
0.6580,0.2640,0.0003,0.0006,-8.6658
0.6641,0.2634,0.0003,0.0006,-8.6658
